"folio","entidad","munici","mened","IA","numpeho","edadjef","sexojef","añosedu","alsa"
10657,1,1,0,1,1,68,1,14,530
180544,18,11,1,0,4,36,0,14,1183
81371,8,37,1,0,3,50,0,14,538
210319,21,41,0,0,5,54,0,14,515
131151,13,51,0,1,2,68,0,14,190
161492,16,102,1,0,3,66,0,14,384
150839,15,42,1,0,5,57,0,14,650
90951,9,7,0,0,2,57,1,14,612
130916,13,48,0,1,2,54,1,14,161
120742,12,22,1,0,2,45,1,14,491
61238,6,9,0,1,2,53,0,14,0
11642,1,6,1,1,5,43,0,14,542
310507,31,50,0,1,2,47,1,14,650
190186,19,6,1,1,5,40,0,14,294
50189,5,9,0,1,5,44,0,14,638
20767,2,2,1,0,4,32,1,14,973
310522,31,50,1,1,5,44,0,14,430
170764,17,7,1,0,3,51,1,14,570
190597,19,21,1,0,7,62,0,14,1050
81547,8,37,1,0,5,36,0,14,980
190646,19,26,1,1,6,43,1,14,600
181266,18,17,0,1,2,43,1,14,345
40828,4,3,0,1,2,64,0,14,472
260425,26,18,1,0,6,50,1,14,418
90813,9,7,1,1,2,47,1,14,255
81688,8,37,1,0,4,44,0,14,810
51073,5,30,1,0,2,28,1,14,595
191429,19,39,1,1,6,52,0,14,140
150828,15,39,1,1,5,47,0,14,693
290344,29,10,1,1,7,39,0,14,460
200641,20,87,1,0,3,53,1,14,1025
51238,5,30,1,1,4,37,0,14,620
131155,13,51,1,0,4,41,1,14,1480
30736,3,3,1,1,4,36,1,14,1255
290869,29,23,1,0,3,29,0,14,237
152121,15,109,1,1,4,45,0,14,310
20560,2,2,1,1,5,62,1,14,1185
80383,8,19,1,0,6,53,0,14,630
310642,31,50,0,1,4,45,1,14,609
221373,22,14,1,0,4,30,0,14,533
221738,22,17,1,0,6,46,1,14,215
261751,26,47,0,0,1,44,0,14,1095
90716,9,7,0,0,1,44,0,14,505
230593,23,4,1,1,3,34,1,14,1139
90617,9,6,0,1,2,35,0,14,168
141063,14,77,1,0,5,47,0,14,860
140472,14,39,0,0,2,61,0,14,490
191078,19,31,1,1,5,38,0,14,730
231535,23,5,0,0,2,59,0,14,400
91104,9,7,1,1,3,31,0,14,875
220742,22,14,1,1,5,42,0,14,321
191474,19,39,1,1,4,29,0,14,308
191509,19,39,1,1,5,54,0,14,698
281099,28,27,1,0,5,65,1,14,650
20959,2,2,1,0,3,41,0,14,747
230073,23,1,1,1,3,37,1,14,525
20947,2,2,1,1,7,38,1,14,1213
181558,18,17,1,0,4,36,1,14,781
30212,3,1,1,0,4,53,0,14,470
282187,28,41,0,0,5,52,0,14,492
190535,19,21,1,1,2,46,1,14,656
191827,19,45,1,0,3,38,1,14,503
141596,14,101,1,1,3,50,1,14,276
271429,27,12,0,0,1,43,1,14,0
91980,9,14,1,1,4,52,0,14,1495
141583,14,101,0,1,1,56,1,14,456
90289,9,5,1,1,4,50,0,14,700
260525,26,25,1,0,4,62,0,14,108
231339,23,5,0,1,1,76,1,14,82
171998,17,31,0,1,2,46,1,14,112
131398,13,63,0,0,2,36,0,14,563
131146,13,51,1,1,3,31,0,14,422
10525,1,1,0,1,2,70,1,14,210
60167,6,2,1,0,5,67,1,14,1210
10464,1,1,1,1,7,73,0,14,380
131387,13,63,1,1,3,38,0,14,350
210898,21,114,1,1,4,29,0,14,544
50822,5,25,0,0,2,47,1,14,1071
191245,19,39,0,0,2,58,0,14,264
191217,19,39,0,0,3,56,1,14,1220
180385,18,8,1,1,4,32,1,14,421
60962,6,7,1,1,6,51,0,14,804
181833,18,20,1,0,4,39,0,14,342
191188,19,35,0,0,2,25,0,14,375
81108,8,32,0,0,3,38,0,14,367
50519,5,18,0,0,1,34,0,14,615
250479,25,6,1,1,4,53,1,14,526
10926,1,1,0,0,2,39,0,14,359
190055,19,6,1,1,5,44,0,14,1032
141436,14,98,0,1,2,43,1,14,392
81608,8,37,0,0,3,47,1,14,170
51330,5,30,1,1,3,50,1,14,886
260699,26,29,0,0,3,40,0,14,820
81821,8,37,1,0,2,41,1,14,539
50061,5,2,1,0,3,39,1,14,351
92097,9,15,1,1,6,42,0,14,385
60990,6,7,0,0,2,50,1,14,84
181121,18,17,0,1,1,55,1,14,310
190945,19,26,1,1,5,32,0,14,720
141129,14,85,0,0,2,67,0,14,487
190194,19,6,1,1,4,39,0,14,580
92346,9,17,0,1,2,53,1,14,485
141783,14,120,1,1,4,31,1,14,917
10754,1,1,0,0,2,32,0,14,46
190040,19,6,1,1,5,37,0,14,635
71169,7,89,0,1,3,59,1,14,727
200398,20,67,0,0,2,52,1,14,306
181448,18,17,1,0,4,33,1,14,459
191337,19,39,0,0,2,27,0,14,244
181467,18,17,0,0,1,54,1,14,462
50255,5,10,1,1,4,40,0,14,290
60958,6,7,0,1,5,49,0,14,900
192068,19,46,1,0,3,51,1,14,1498
151665,15,93,1,1,4,50,1,14,568
251190,25,11,0,1,4,43,1,14,892
40222,4,2,1,0,2,46,1,14,530
81801,8,37,1,1,4,33,0,14,720
11134,1,1,1,0,4,38,0,14,574
140602,14,39,1,1,5,42,0,14,954
20889,2,2,1,0,4,43,0,14,1104
11509,1,5,1,0,4,32,0,14,328
291485,29,36,1,0,4,68,1,14,992
141066,14,77,1,0,4,46,0,14,467
60198,6,2,0,0,2,62,1,14,414
230111,23,1,0,0,4,55,0,14,2500
90295,9,5,1,0,3,27,1,14,490
260666,26,29,1,1,5,38,0,14,320
90477,9,5,1,0,6,56,0,14,790
91264,9,8,1,1,4,64,1,14,698
80211,8,12,0,1,1,49,1,14,221
231907,23,8,1,1,3,36,0,14,725
220813,22,14,0,1,3,71,1,14,326
220820,22,14,0,0,2,81,1,14,655
40846,4,3,0,0,1,43,0,14,275
170373,17,6,0,1,2,44,1,14,744
220837,22,14,0,0,1,72,1,14,395
21054,2,2,0,1,1,33,0,14,800
261478,26,42,1,0,5,59,0,14,30
161286,16,88,1,1,5,33,1,14,600
220917,22,14,0,1,3,73,1,14,462
260272,26,18,1,1,4,49,0,14,384
221329,22,14,0,0,3,43,1,14,445
191102,19,33,1,0,3,32,1,14,700
160543,16,53,1,0,3,54,1,14,430
50962,5,30,0,0,1,48,0,14,155
60276,6,2,0,1,2,88,1,14,644
71452,7,101,1,1,4,47,0,14,1169
220945,22,14,0,1,5,51,1,14,725
51122,5,30,1,1,4,47,1,14,589
71446,7,101,1,0,5,43,1,14,1040
300551,30,71,1,0,5,58,1,14,950
141746,14,114,1,1,5,39,0,14,888
291630,29,43,1,1,5,53,0,14,1334
221180,22,14,0,1,2,43,0,14,546
71152,7,89,0,1,4,60,1,14,709
231394,23,5,1,1,5,37,0,14,531
220303,22,7,1,0,2,32,1,14,440
21053,2,2,1,0,4,51,1,14,502
220290,22,7,1,1,5,38,0,14,809
90354,9,5,0,1,1,57,1,14,30
110962,11,20,1,1,5,36,0,14,740
10936,1,1,0,1,1,54,1,14,498
190137,19,6,1,1,4,27,0,14,585
260213,26,18,1,1,4,67,0,14,671
20697,2,2,0,1,1,49,1,14,1675
82065,8,52,1,1,2,47,1,14,676
190440,19,21,1,1,4,45,1,14,872
130954,13,48,1,0,4,34,0,14,525
90464,9,5,0,0,1,60,1,14,198
201734,20,515,1,1,3,48,1,14,567
220753,22,14,1,1,3,50,1,14,515
260426,26,18,1,1,4,43,0,14,756
310485,31,50,0,1,2,60,0,14,1720
261226,26,30,1,1,3,41,1,14,310
190340,19,17,1,1,6,63,0,14,342
231548,23,5,1,0,3,33,0,14,836
50554,5,20,1,0,2,42,1,14,772
221775,22,18,1,1,5,41,1,14,884
230736,23,5,1,1,5,54,0,14,492
180519,18,11,1,0,4,47,0,14,827
181256,18,17,1,0,4,52,1,14,810
142052,14,120,0,0,1,81,1,14,346
60530,6,4,1,1,4,35,0,14,405
310900,31,50,1,0,5,40,1,14,564
191965,19,46,1,0,5,55,1,14,910
291321,29,33,0,0,1,53,1,14,0
231910,23,8,0,0,2,41,0,14,1018
250512,25,6,1,1,2,64,1,14,569
260222,26,18,1,1,6,52,0,14,1020
71107,7,89,1,1,4,65,1,14,570
311276,31,50,1,1,5,36,0,14,341
320681,32,17,1,1,3,40,1,14,719
30105,3,1,1,1,5,39,0,14,930
241134,24,28,1,0,2,36,1,14,60
92145,9,15,0,1,2,71,1,14,591
61813,6,10,1,1,4,44,1,14,1694
41026,4,3,0,0,1,30,0,14,390
192222,19,48,1,1,5,43,0,14,695
161353,16,88,1,0,6,34,0,14,1140
290169,29,5,1,1,4,38,0,14,513
161577,16,104,0,1,1,54,1,14,335
240250,24,13,1,1,2,42,1,14,269
260965,26,30,1,1,4,43,0,14,548
261746,26,47,1,1,3,50,0,14,1346
92071,9,15,0,0,3,41,0,14,1560
230151,23,1,1,0,4,38,0,14,930
291653,29,43,1,1,4,36,0,14,137
171990,17,31,1,0,2,47,1,14,385
281451,28,32,1,1,3,27,0,14,722
280520,28,12,1,0,7,49,1,14,378
191388,19,39,1,0,4,50,0,14,1370
291489,29,36,1,1,5,53,0,14,684
250967,25,8,1,0,3,45,1,14,341
270458,27,4,1,0,3,39,1,14,97
282240,28,41,1,1,4,51,1,14,438
270064,27,2,1,1,5,47,0,14,237
210137,21,15,0,0,2,78,1,14,335
300153,30,28,0,0,1,72,0,14,481
270874,27,5,1,0,3,46,1,14,520
260470,26,19,1,0,5,41,0,14,550
270092,27,2,1,1,4,45,1,14,990
191075,19,31,0,1,3,54,0,14,398
260285,26,18,1,1,4,46,0,14,701
50573,5,20,0,0,1,48,1,14,370
100806,10,7,1,0,7,34,0,14,688
260960,26,30,0,0,4,54,1,14,218
231006,23,5,1,0,4,44,1,14,0
22185,2,4,1,1,5,51,0,14,1049
51096,5,30,0,1,1,69,1,14,209
301261,30,131,1,1,4,46,1,14,203
220119,22,4,1,1,4,34,0,14,522
231563,23,5,1,0,4,42,0,14,1200
290312,29,10,1,1,6,46,1,14,1521
51498,5,33,1,0,4,35,0,14,240
282151,28,41,0,1,2,71,1,14,734
261526,26,43,1,1,4,27,0,14,406
150361,15,29,0,0,1,60,0,14,223
251530,25,12,1,1,6,46,1,14,1323
41925,4,11,1,1,4,47,0,14,780
241390,24,28,1,0,5,36,0,14,692
130086,13,3,1,1,2,42,1,14,304
281888,28,38,1,1,3,45,0,14,910
11089,1,1,1,1,5,36,1,14,430
301944,30,211,1,1,5,47,0,14,399
190413,19,21,0,0,2,42,0,14,979
281503,28,32,1,1,6,39,1,14,271
310989,31,50,1,1,4,51,0,14,335
20002,2,1,1,0,3,45,1,14,258
151868,15,104,0,0,3,65,0,14,555
221096,22,14,1,0,3,40,1,14,1540
281621,28,33,1,0,5,36,0,14,730
221033,22,14,1,1,6,47,1,14,948
221049,22,14,0,0,4,50,0,14,934
171855,17,29,1,0,3,68,0,14,333
280454,28,12,1,1,3,39,1,14,651
192043,19,46,1,1,4,46,0,14,740
111354,11,27,0,0,3,65,0,14,850
192257,19,49,1,0,4,28,0,14,850
20033,2,1,1,1,4,39,1,14,422
51770,5,35,0,0,1,56,1,14,101
171472,17,20,1,0,3,30,0,14,710
130861,13,48,0,0,2,42,1,14,150
281603,28,33,1,1,4,46,0,14,585
31969,3,8,1,1,6,37,0,14,603
200206,20,41,1,0,5,60,1,14,1335
60426,6,2,1,0,4,34,0,14,722
92372,9,17,0,0,2,66,1,14,195
120960,12,29,0,1,2,44,1,14,511
260219,26,18,0,0,5,58,0,14,600
192268,19,49,1,1,3,54,0,14,435
311118,31,50,0,1,1,55,1,14,102
221270,22,14,0,0,2,34,0,14,965
221582,22,16,0,1,1,53,1,14,138
271678,27,14,0,1,2,42,1,14,409
190341,19,17,0,0,3,60,0,14,449
291559,29,39,1,1,4,51,0,14,882
81527,8,37,0,0,1,41,0,14,30
261768,26,47,0,0,2,49,1,14,168
40203,4,2,1,1,3,48,1,14,1038
191177,19,35,1,1,5,21,0,14,1316
220759,22,14,0,0,2,54,1,14,602
130946,13,48,1,1,3,49,1,14,205
210912,21,114,1,0,3,38,1,14,445
51023,5,30,0,0,4,78,0,14,1089
50944,5,30,1,0,9,42,1,14,1070
10106,1,1,0,1,1,48,1,14,741
140459,14,39,1,1,7,42,1,14,588
291115,29,31,1,0,7,44,0,14,662
30275,3,1,1,1,3,47,1,14,596
191160,19,33,1,1,4,29,0,14,460
191438,19,39,0,0,3,56,1,14,436
190171,19,6,1,0,6,50,0,14,962
211639,21,156,1,0,4,42,1,14,352
92222,9,16,0,0,2,73,0,14,574
141061,14,77,1,1,5,45,0,14,1189
211226,21,114,0,1,2,69,1,14,448
151120,15,58,0,1,5,55,1,14,50
310583,31,50,0,1,1,52,0,14,579
91281,9,8,0,0,2,66,1,14,180
50999,5,30,1,0,5,46,0,14,720
290840,29,23,1,1,5,65,1,14,435
310552,31,50,1,0,4,42,1,14,504
61699,6,10,0,0,2,49,1,14,124
91284,9,8,0,0,3,60,0,14,1104
110824,11,20,0,1,1,58,1,14,79
181037,18,16,0,1,4,65,0,14,503
50079,5,2,1,1,7,45,0,14,583
141560,14,101,1,0,5,41,0,14,860
190056,19,6,1,1,4,38,1,14,291
70051,7,9,1,1,3,53,1,14,1528
301176,30,129,1,1,6,33,0,14,375
141720,14,110,1,1,6,37,0,14,931
191392,19,39,1,0,3,40,1,14,409
61270,6,9,1,1,6,59,0,14,757
321409,32,42,1,0,4,39,1,14,710
261989,26,72,1,0,2,38,1,14,442
151249,15,58,1,1,4,39,0,14,663
101171,10,12,1,1,4,48,0,14,476
291403,29,34,1,1,3,35,1,14,44
311897,31,102,1,0,3,27,0,14,1185
271572,27,13,1,1,3,63,1,14,429
291771,29,50,1,0,4,47,0,14,542
320012,32,3,1,1,5,74,0,14,1247
120138,12,1,1,1,3,46,1,14,970
230127,23,1,1,0,5,43,0,14,940
291237,29,33,1,1,3,40,1,14,623
260359,26,18,1,0,4,44,0,14,760
190618,19,26,1,0,2,47,1,14,139
21211,2,3,1,1,3,38,1,14,319
20962,2,2,1,0,5,37,1,14,428
152302,15,121,0,1,2,49,1,14,440
260169,26,16,1,1,2,62,1,14,565
51580,5,35,0,1,4,46,0,14,536
190536,19,21,1,0,4,48,1,14,474
300299,30,45,1,1,3,53,0,14,356
290158,29,5,0,1,3,44,1,14,256
261620,26,43,1,1,3,41,1,14,326
320228,32,10,0,1,3,53,1,14,1670
31349,3,3,1,0,4,36,0,12,715
311312,31,51,1,0,5,44,0,12,574
231196,23,5,1,1,4,35,0,12,1061
40566,4,2,1,1,4,37,0,12,150
200959,20,184,0,1,3,39,0,12,409
92088,9,15,1,1,3,60,0,12,667
270088,27,2,1,1,4,43,0,12,620
82131,8,65,1,1,5,34,1,12,601
192135,19,48,1,0,4,26,0,12,492
191349,19,39,0,0,2,73,0,12,274
290494,29,13,1,1,6,34,0,12,119
21464,2,4,1,0,3,27,0,12,750
31343,3,3,0,1,2,62,0,12,820
261060,26,30,0,0,5,72,0,12,610
30484,3,2,1,1,5,41,0,12,416
191536,19,39,0,1,3,44,0,12,554
51340,5,30,1,1,3,25,1,12,283
140029,14,2,1,1,4,53,0,12,710
300876,30,101,1,0,3,43,0,12,867
240100,24,3,1,1,5,40,1,12,346
191933,19,46,0,0,1,80,0,12,247
191716,19,39,0,0,3,55,0,12,220
152313,15,122,1,1,5,57,0,12,585
32089,3,8,1,1,5,35,0,12,749
31944,3,8,1,1,5,40,0,12,1188
20065,2,1,0,1,3,40,1,12,486
131703,13,77,1,1,3,39,1,12,528
32094,3,8,0,0,1,43,0,12,370
91133,9,7,1,1,5,36,0,12,672
320254,32,10,0,0,3,54,0,12,779
150182,15,20,1,1,6,32,0,12,447
251750,25,15,1,0,5,39,0,12,715
270755,27,4,1,0,4,39,0,12,773
41096,4,3,0,1,3,52,0,12,2129
90115,9,3,0,0,1,54,1,12,207
231277,23,5,1,1,5,34,0,12,575
261197,26,30,1,0,4,37,0,12,556
40137,4,1,1,1,3,23,0,12,285
170471,17,7,1,1,4,34,0,12,430
320076,32,5,1,0,4,32,0,12,519
61883,6,10,1,1,4,38,0,12,483
260631,26,26,0,0,3,25,0,12,740
121478,12,55,1,1,4,36,0,12,154
30301,3,2,0,1,2,72,1,12,162
21310,2,4,1,1,5,43,0,12,57
321628,32,51,1,1,5,35,0,12,820
110765,11,18,0,0,1,66,1,12,124
310280,31,34,1,1,4,45,1,12,194
100760,10,5,1,1,6,41,0,12,1090
220269,22,7,1,1,4,24,0,12,478
201771,20,515,1,0,5,60,0,12,1005
30349,3,2,1,1,4,19,0,12,635
231571,23,5,0,0,3,52,1,12,1104
51434,5,32,1,0,3,47,0,12,525
22490,2,4,1,1,4,33,0,12,725
140948,14,67,1,1,4,36,0,12,945
81785,8,37,0,0,4,49,0,12,601
110100,11,3,0,1,2,19,0,12,697
140899,14,63,1,1,8,55,0,12,1144
31446,3,8,1,0,5,41,0,12,645
21324,2,4,1,1,3,28,0,12,315
141675,14,108,1,1,3,41,0,12,530
241294,24,28,1,0,3,33,1,12,611
220739,22,14,1,1,4,34,1,12,638
50187,5,9,1,1,4,39,0,12,621
101577,10,28,0,0,2,69,0,12,272
320926,32,34,1,1,9,38,0,12,510
21332,2,4,1,0,2,46,1,12,80
120125,12,1,0,0,3,33,0,12,572
120915,12,29,1,0,5,24,1,12,712
231083,23,5,1,0,5,39,0,12,1930
21336,2,4,1,1,4,44,0,12,176
21339,2,4,1,1,4,80,0,12,466
300940,30,109,0,1,3,59,0,12,407
61540,6,9,1,0,4,44,0,12,1113
291824,29,52,1,1,4,25,0,12,900
142170,14,123,1,1,6,47,0,12,606
11867,1,10,1,1,6,45,0,12,550
131365,13,63,0,0,4,46,0,12,685
300321,30,45,1,0,3,28,1,12,565
120503,12,3,1,1,3,45,0,12,168
231166,23,5,1,0,3,38,1,12,660
200386,20,67,1,0,6,62,0,12,397
11420,1,3,1,0,5,37,0,12,402
31373,3,3,1,1,4,31,0,12,550
21261,2,3,0,0,2,70,0,12,488
31374,3,3,1,1,4,34,0,12,939
151943,15,106,1,1,5,37,0,12,236
142136,14,120,1,1,6,49,0,12,1160
32070,3,8,1,1,4,28,0,12,723
121153,12,35,1,0,4,42,0,12,381
41231,4,3,1,1,4,24,0,12,304
280750,28,22,1,0,3,28,0,12,135
100706,10,5,1,0,3,48,1,12,622
211284,21,114,0,0,1,45,1,12,0
51527,5,33,1,0,4,32,0,12,116
60572,6,4,1,1,5,53,0,12,1185
50440,5,18,0,0,2,49,0,12,541
190124,19,6,1,0,4,27,0,12,620
91366,9,10,1,1,5,53,0,12,437
231953,23,8,0,0,4,26,0,12,90
291152,29,32,1,0,6,60,0,12,1715
20990,2,2,0,0,1,46,0,12,80
21232,2,3,1,1,4,39,0,12,376
21229,2,3,0,0,4,53,1,12,1504
171452,17,19,1,0,4,49,1,12,190
221259,22,14,0,0,2,58,1,12,394
240204,24,11,1,0,3,28,0,12,649
41321,4,4,1,0,6,35,0,12,748
40612,4,2,1,1,5,39,0,12,1160
230582,23,4,1,0,5,32,1,12,595
32056,3,8,1,0,4,50,0,12,152
220569,22,12,1,1,5,40,0,12,412
50511,5,18,0,1,3,47,1,12,437
11055,1,1,1,1,5,37,0,12,600
91300,9,9,1,0,4,72,0,12,1966
101710,10,33,1,0,4,52,0,12,227
291034,29,31,1,1,4,41,0,12,1152
271320,27,10,1,1,8,38,0,12,698
60486,6,3,1,1,3,49,0,12,541
200199,20,41,1,1,2,45,1,12,240
10239,1,1,1,0,3,34,0,12,585
280068,28,3,0,1,3,60,1,12,382
90947,9,7,1,1,8,52,0,12,1500
51248,5,30,1,1,5,34,0,12,556
240430,24,16,1,1,3,20,0,12,190
221730,22,17,1,0,4,36,0,12,502
11908,1,10,1,1,4,28,0,12,198
140892,14,63,1,1,6,35,1,12,791
30687,3,3,0,0,3,68,0,12,745
101785,10,38,1,1,4,31,0,12,440
240414,24,14,1,1,4,47,0,12,289
70200,7,19,1,1,3,34,1,12,598
41402,4,4,1,1,4,38,0,12,431
230516,23,4,1,1,2,36,1,12,381
241028,24,28,1,1,4,38,0,12,603
40119,4,1,1,1,7,39,0,12,260
161657,16,108,1,1,4,23,0,12,380
41105,4,3,1,1,4,30,0,12,1290
30809,3,3,1,1,5,34,0,12,510
161704,16,108,0,1,2,19,0,12,328
31239,3,3,0,0,2,61,0,12,1210
232100,23,8,1,0,5,50,0,12,756
140796,14,53,1,1,5,49,0,12,710
21158,2,2,1,1,6,53,0,12,1374
180790,18,15,0,1,2,57,0,12,485
91532,9,11,0,0,1,33,0,12,6
121493,12,55,1,1,3,33,1,12,30
190202,19,6,1,1,4,45,0,12,582
100915,10,7,1,0,4,26,1,12,260
60109,6,1,1,0,4,42,0,12,842
21074,2,2,1,0,4,22,0,12,90
80660,8,19,1,0,3,24,0,12,445
130671,13,32,1,1,5,45,0,12,425
181730,18,18,1,1,3,34,0,12,560
181546,18,17,1,1,7,43,0,12,1140
140223,14,30,0,0,1,36,1,12,137
100548,10,5,1,1,4,38,0,12,419
41884,4,10,1,1,5,43,0,12,165
121702,12,68,0,0,1,55,1,12,416
151176,15,58,0,0,4,43,0,12,772
31971,3,8,1,1,6,58,0,12,772
21138,2,2,0,1,2,59,0,12,177
310761,31,50,1,1,4,34,0,12,796
241530,24,35,0,0,2,31,0,12,321
71797,7,108,1,0,2,37,1,12,406
191454,19,39,0,0,1,43,0,12,1120
130492,13,28,1,1,4,37,1,12,492
320623,32,17,1,0,6,40,0,12,467
90556,9,5,0,1,5,49,1,12,560
21130,2,2,1,0,6,33,1,12,746
60501,6,3,1,1,7,45,0,12,1170
151405,15,70,1,1,4,22,0,12,85
231915,23,8,0,0,2,23,0,12,525
31982,3,8,1,1,5,36,0,12,1260
271046,27,6,1,1,3,19,0,12,350
230895,23,5,1,1,6,66,0,12,1610
321359,32,40,0,1,2,22,0,12,740
22316,2,4,0,1,4,57,0,12,835
30909,3,3,1,1,7,36,0,12,1021
130799,13,48,1,1,3,34,0,12,1090
60372,6,2,1,0,3,21,0,12,790
281626,28,33,1,1,9,49,0,12,865
221668,22,16,1,1,3,24,0,12,546
21112,2,2,1,0,5,42,0,12,1569
31417,3,3,1,1,4,45,0,12,265
180624,18,12,1,0,3,26,1,12,640
290683,29,15,0,1,4,53,0,12,0
80014,8,2,1,0,6,40,0,12,586
21104,2,2,1,1,4,40,1,12,750
170714,17,7,0,1,3,53,0,12,635
130746,13,41,1,1,4,59,0,12,442
261949,26,56,1,1,4,31,0,12,314
120775,12,22,1,1,4,28,0,12,1390
100469,10,5,1,1,6,36,0,12,425
61512,6,9,1,1,5,45,1,12,282
31341,3,3,1,1,3,37,1,12,554
231708,23,6,1,0,5,29,1,12,69
301524,30,167,1,1,4,58,0,12,300
130162,13,8,1,1,4,39,1,12,683
150667,15,36,1,0,5,54,0,12,372
32143,3,8,1,1,2,30,1,12,176
31462,3,8,0,0,3,59,0,12,1546
240683,24,25,1,1,5,37,1,12,610
32146,3,8,1,1,3,34,0,12,199
320733,32,19,0,1,2,36,0,12,332
22305,2,4,0,1,3,44,0,12,289
21543,2,4,1,1,4,26,0,12,940
100707,10,5,1,1,3,40,1,12,488
111006,11,20,1,1,4,42,0,12,76
101733,10,33,1,0,4,45,0,12,376
192170,19,48,1,1,5,38,0,12,1151
321105,32,38,1,0,4,48,1,12,425
11967,1,11,1,1,5,36,0,12,1018
221606,22,16,1,1,5,45,0,12,694
51474,5,32,1,0,4,25,0,12,245
32161,3,8,1,1,6,38,0,12,833
10319,1,1,0,0,1,51,1,12,384
90426,9,5,0,0,2,49,0,12,450
40508,4,2,1,1,4,45,0,12,867
51344,5,30,1,1,4,37,0,12,428
11857,1,10,1,1,9,42,0,12,381
60967,6,7,1,0,8,47,0,12,1047
230021,23,1,1,1,6,37,0,12,960
31794,3,8,0,0,1,44,0,12,32
281471,28,32,0,1,2,42,1,12,644
151600,15,92,1,0,4,53,1,12,785
210132,21,15,1,1,3,28,1,12,440
241336,24,28,1,1,5,42,0,12,680
211358,21,119,0,0,2,59,1,12,482
231991,23,8,1,0,6,31,0,12,479
91971,9,14,1,0,3,40,0,12,860
40533,4,2,0,1,3,51,0,12,1200
21402,2,4,0,1,1,45,1,12,147
151894,15,104,1,1,3,30,0,12,353
21631,2,4,0,1,2,62,0,12,550
70914,7,72,1,0,3,49,0,12,469
152130,15,109,1,1,7,54,0,12,735
160551,16,53,0,0,2,59,0,12,930
71648,7,106,0,1,2,51,0,12,440
21642,2,4,1,1,4,43,0,12,625
140161,14,21,1,1,5,39,0,12,631
231837,23,7,0,1,2,20,0,12,298
291916,29,60,1,1,6,38,0,12,0
210307,21,41,1,0,8,37,0,12,1050
240440,24,16,0,0,2,37,0,12,475
31422,3,3,0,1,5,52,0,12,261
241562,24,35,1,1,5,41,0,12,315
191304,19,39,0,1,2,64,0,12,431
31309,3,3,1,0,3,37,1,12,920
40274,4,2,1,1,4,52,0,12,1202
81436,8,37,1,1,5,27,0,12,480
290436,29,13,1,1,4,31,1,12,378
260400,26,18,1,1,3,52,0,12,310
111713,11,37,1,1,5,35,0,12,405
40847,4,3,1,0,4,39,0,12,381
10341,1,1,1,1,7,66,0,12,532
230281,23,2,1,1,5,33,0,12,260
40504,4,2,1,1,9,51,1,12,1051
10479,1,1,1,1,7,45,0,12,601
50631,5,25,0,0,1,64,0,12,330
261971,26,72,1,0,4,43,0,12,1030
151774,15,104,0,0,2,31,0,12,860
21723,2,4,1,1,3,28,0,12,196
21728,2,4,1,0,5,51,0,12,702
270117,27,2,1,0,5,30,0,12,286
100719,10,5,1,1,3,33,0,12,440
161792,16,112,1,1,5,37,0,12,423
40413,4,2,0,1,2,39,0,12,1215
140523,14,39,1,0,4,31,1,12,324
31392,3,3,0,0,1,26,0,12,100
21747,2,4,1,1,7,37,0,12,596
271746,27,16,1,0,6,35,0,12,290
61557,6,9,1,0,4,23,0,12,448
60640,6,5,1,1,3,46,0,12,697
71622,7,103,1,1,4,35,0,12,780
40440,4,2,1,1,4,46,0,12,378
310732,31,50,1,1,4,48,1,12,294
110613,11,17,1,0,5,41,0,12,500
70634,7,51,1,1,5,33,0,12,495
100815,10,7,1,1,4,55,0,12,461
280541,28,12,1,0,6,33,1,12,440
171884,17,30,1,1,4,41,1,12,735
130386,13,18,1,0,5,47,0,12,421
170759,17,7,0,0,4,49,0,12,845
321328,32,40,0,1,2,46,1,12,302
290951,29,25,1,1,4,34,0,12,339
30047,3,1,1,1,3,24,0,12,620
321614,32,50,1,1,4,37,0,12,577
32236,3,8,1,1,4,32,0,12,459
181859,18,20,1,1,2,38,0,12,0
101253,10,12,1,1,5,28,0,12,350
280674,28,21,1,0,5,32,0,12,249
60018,6,1,1,0,3,30,0,12,520
170298,17,6,1,1,5,58,0,12,389
61577,6,9,1,1,4,40,0,12,400
101078,10,8,0,0,3,43,1,12,420
21805,2,4,1,0,4,25,0,12,233
30320,3,2,1,1,7,42,0,12,730
22506,2,4,0,1,1,33,0,12,219
301526,30,167,0,1,1,60,0,12,191
31021,3,3,1,1,7,72,1,12,246
290353,29,10,1,1,7,38,1,12,1513
70044,7,9,1,1,7,42,0,12,605
190478,19,21,0,1,3,25,0,12,0
91129,9,7,0,0,4,49,0,12,1138
180308,18,7,1,1,4,35,0,12,360
271709,27,15,1,1,5,33,0,12,734
41502,4,4,1,0,2,25,1,12,0
110954,11,20,0,0,2,71,1,12,373
31786,3,8,0,1,1,29,0,12,280
261868,26,55,1,1,8,39,1,12,653
61441,6,9,1,1,4,45,0,12,526
221168,22,14,1,0,5,47,1,12,1010
231646,23,5,1,0,4,35,0,12,1050
100763,10,5,1,1,2,47,1,12,505
40404,4,2,1,1,5,40,0,12,717
261516,26,43,1,1,5,51,1,12,534
320410,32,10,1,1,3,24,0,12,218
240526,24,20,1,1,5,40,0,12,558
271183,27,8,1,0,4,43,0,12,110
321566,32,48,0,1,1,52,1,12,335
