"nse5f","area","numpeho","refin","edadjef","sexojef","añosedu","IA","ln_als","ln_alns"
2,0,4,0,31,0,12,1,6.30444880242198,NA
5,0,7,0,49,0,12,0,6.89568269774787,NA
4,1,4,0,43,0,12,0,6.38519439899773,2.89037175789616
4,0,4,1,35,1,12,1,6.03787091992214,3.55534806148941
2,0,3,0,NA,NA,12,1,4.77068462446567,3.91202300542815
2,1,3,1,NA,NA,12,1,4.99721227376411,1.6094379124341
2,0,2,0,53,0,12,1,5.91350300563827,5.37989735354046
1,1,4,0,48,0,12,1,5.34710753071747,NA
5,0,5,0,NA,NA,12,1,6.46146817635372,NA
4,0,4,0,NA,NA,12,1,4.86753445045558,NA
2,0,4,0,37,1,12,1,5.80814248998044,4.76217393479776
5,0,5,0,60,1,12,1,7.07326971745971,4.60517018598809
1,0,2,1,46,1,12,0,6.33505425149806,NA
2,0,4,0,37,0,12,1,5.2257466737132,3.68887945411394
4,0,4,0,NA,NA,12,0,6.17378610390194,2.99573227355399
2,0,5,0,NA,NA,12,1,5.80211837537706,2.99573227355399
2,0,4,0,35,0,12,0,5.6970934865054,2.70805020110221
1,1,7,0,31,0,12,1,6.30627528694802,2.83321334405622
2,0,4,0,30,0,12,1,6.67456139181443,NA
2,0,5,0,44,0,12,1,6.01615715969835,NA
4,0,3,0,50,0,12,0,6.54821910276237,2.30258509299405
2,0,6,1,38,0,12,1,7.34665516317654,4.24849524204936
3,0,2,0,51,0,12,1,5.43372200355424,NA
5,0,4,0,37,0,12,1,6.30991827822652,5.16478597392351
1,1,4,0,26,0,12,1,5.84354441703136,NA
2,1,4,0,32,0,12,1,5.73009978297357,NA
4,0,4,0,23,0,12,1,6.67203294546107,3.91202300542815
1,1,5,0,29,0,12,1,5.73009978297357,6.39692965521615
3,0,5,0,47,0,12,1,6.04025471127741,3.68887945411394
2,1,5,1,32,0,12,1,5.77455154554441,4.38202663467388
5,0,4,0,52,0,12,0,6.26149168432104,NA
2,0,5,1,35,0,12,1,6.41999492814714,NA
2,0,6,0,30,0,12,1,5.36129216570943,NA
3,0,3,1,41,0,12,1,6.80239476332431,5.79909265446053
3,1,4,0,38,0,12,1,6.45204895443723,3.40119738166216
3,0,4,0,35,0,12,1,5.61677109766657,5.01063529409626
4,0,3,0,25,0,12,1,6.04025471127741,2.70805020110221
3,0,2,0,25,0,12,0,6.62671774924902,4.9416424226093
1,0,2,0,57,0,12,1,6.95654544315157,NA
3,0,6,0,42,0,12,1,6.58479139238572,3.63758615972639
2,1,5,0,36,0,12,1,6.29710931993394,3.91202300542815
2,0,3,0,27,1,12,1,5.92692602597041,2.70805020110221
3,1,2,0,19,0,12,1,5.85793315448346,NA
5,0,4,0,NA,NA,12,0,6.4377516497364,4.24849524204936
2,0,4,0,27,0,12,1,6.11589212548303,4.61512051684126
4,0,4,0,39,1,12,1,6.47697236288968,3.68887945411394
5,0,5,0,36,0,12,0,6.53813982376767,NA
1,1,2,0,48,0,12,1,5.01063529409626,NA
2,0,1,0,57,0,12,1,5.40717177146012,3.40119738166216
1,0,3,0,39,0,12,1,5.76519110278484,4.38202663467388
3,1,4,0,NA,NA,12,0,5.29831736654804,4.17438726989564
3,0,1,0,38,0,12,1,6.3456363608286,5.29831736654804
3,0,5,0,46,0,12,1,6.55535689181067,5.65248918026865
3,1,4,0,47,0,12,1,4.17438726989564,NA
2,0,6,0,31,0,12,1,6.22455842927536,5.01063529409626
1,1,4,0,32,0,12,1,5.96614673912369,NA
1,0,4,0,NA,NA,12,1,6.1527326947041,2.70805020110221
1,0,4,0,49,0,12,1,6.39692965521615,3.68887945411394
1,1,3,0,35,0,12,1,6.12029741895095,3.68887945411394
4,0,4,0,42,0,12,1,6.98933526597456,5.52146091786225
3,0,4,0,46,1,12,1,5.59842195899838,4.86753445045558
1,1,5,0,35,1,12,0,6.33150184989369,3.40119738166216
2,0,3,0,38,0,12,0,4.81218435537242,NA
2,0,3,0,33,0,12,0,6.36302810354046,3.91202300542815
3,1,6,0,40,0,12,1,5.54126354515843,NA
2,1,5,1,42,0,12,1,6.72142570079064,3.68887945411394
4,0,5,0,39,0,12,0,6.63987583382654,5.13579843705026
3,0,6,0,42,0,12,1,6.71538338633468,4.0943445622221
5,0,4,0,58,0,12,0,6.75227037614174,NA
3,0,8,0,35,0,12,1,6.45990445437753,NA
4,0,2,0,33,1,12,1,5.39816270151775,NA
3,0,6,0,36,0,12,0,5.88887795833288,3.25809653802148
4,0,6,0,NA,NA,12,1,6.64898455002478,6.10479323241498
5,0,4,0,44,1,12,1,6.62539236800796,5.85793315448346
5,0,3,0,58,0,12,0,6.42971947803914,4.27666611901606
4,0,5,0,55,0,12,1,6.4831073514572,4.31748811353631
3,0,3,0,26,0,12,0,5.81413053182507,NA
2,1,3,1,27,1,12,1,6.26720054854136,NA
4,0,5,0,44,0,12,1,6.04025471127741,NA
4,0,3,0,64,0,12,1,6.62007320653036,4.00733318523247
5,0,2,0,65,0,12,1,6.16751649088834,4.23410650459726
1,1,3,0,NA,NA,12,1,6.20859002609663,4.18965474202643
1,0,5,0,28,0,12,1,6.47697236288968,NA
5,1,6,0,40,0,12,1,6.21460809842219,NA
2,0,5,0,30,0,12,1,6.26339826259162,4.49980967033027
4,0,7,1,32,0,12,1,5.59842195899838,3.40119738166216
5,0,5,0,48,0,12,1,6.29894924685594,NA
3,0,4,0,30,0,12,1,6.56244409369372,4.78749174278205
1,0,3,0,37,1,12,1,6.16120732169508,2.99573227355399
3,1,4,0,41,0,12,0,7.32778053842163,5.7037824746562
5,0,2,0,69,0,12,0,6.01615715969835,3.91202300542815
2,0,5,1,NA,NA,12,1,5.7037824746562,4.24849524204936
5,0,5,0,58,0,12,0,6.10702288774225,4.9416424226093
5,0,4,0,32,0,12,1,6.46302945692067,3.91202300542815
3,0,5,1,37,0,12,1,6.60394382460047,NA
3,1,4,0,52,0,12,1,7.22620901010067,3.52636052461616
2,0,4,1,25,0,12,1,6.04025471127741,3.40119738166216
3,0,3,1,43,1,12,1,6.93049476595163,5.29831736654804
3,1,6,0,NA,NA,12,1,5.73657229747919,4.24849524204936
3,0,4,0,26,0,12,0,6.1527326947041,NA
4,0,6,0,33,0,12,0,7.01121398735037,4.38202663467388
2,1,3,1,51,1,12,1,5.65248918026865,NA
2,0,5,0,29,0,12,1,6.39692965521615,2.99573227355399
4,0,4,0,47,0,12,0,6.72142570079064,4.49980967033027
4,0,5,0,34,0,12,1,6.51471269087253,2.70805020110221
3,1,5,0,26,0,12,1,5.38449506278909,NA
4,0,4,0,42,0,12,1,5.84932477994686,NA
1,1,8,0,56,0,12,1,6.92264389147589,3.91202300542815
4,0,3,0,25,0,12,0,6.06378520868761,4.0943445622221
3,0,6,0,35,0,12,1,6.80793494369993,4.38202663467388
1,0,3,0,28,0,12,1,5.73657229747919,NA
3,0,3,0,59,0,12,1,2.484906649788,NA
4,0,2,0,49,0,12,1,6.74523634948436,5.52146091786225
2,0,3,1,26,1,12,1,6.10255859461357,NA
4,0,4,0,36,1,12,1,5.74939298590825,5.7037824746562
5,0,5,0,42,0,12,1,6.29710931993394,5.32300997913841
1,0,9,0,40,0,12,1,6.17170059741091,NA
4,0,9,0,NA,NA,12,1,7.08757370555797,NA
5,0,5,0,40,0,12,1,5.52146091786225,NA
3,0,3,0,41,0,12,1,6.38519439899773,3.91202300542815
1,0,2,0,NA,NA,12,1,5.53733426701854,4.7361984483945
5,0,3,0,NA,NA,12,0,6.52502965784346,5.48063892334199
3,0,4,1,26,0,12,1,6.3456363608286,NA
4,0,5,0,23,0,12,1,6.30991827822652,NA
3,0,1,0,32,0,12,0,5.68017260901707,5.19295685089021
5,0,6,0,39,0,12,0,6.35437004079735,NA
3,0,4,0,41,0,12,1,6.53524127101366,4.0943445622221
4,0,3,0,43,0,12,1,5.97126183979046,NA
2,0,4,1,33,0,12,1,6.56526497003536,NA
3,0,4,0,NA,NA,12,1,6.64639051484773,NA
4,1,4,0,34,0,12,1,6.56667242980324,NA
3,0,6,0,55,0,12,1,6.89770494312864,NA
4,1,4,0,44,0,12,0,6.57368016696065,4.60517018598809
4,1,5,0,40,0,12,1,7.14677217945264,NA
2,1,3,0,44,0,12,1,6.63856778916652,4.86753445045558
5,0,4,0,40,0,12,1,6.33859407820318,NA
3,1,7,0,57,1,12,1,6.74993119378857,NA
3,0,4,0,NA,NA,12,1,NA,3.2188758248682
2,1,3,0,20,0,12,0,6.0330862217988,NA
5,0,4,1,46,0,12,1,6.97541392745595,5.29831736654804
2,0,2,0,41,1,12,1,5.56452040732269,NA
4,1,3,1,NA,NA,12,0,6.49223983502047,3.91202300542815
4,0,6,0,52,0,12,1,6.80239476332431,4.0943445622221
1,0,4,0,30,1,12,1,6.0282785202307,4.06044301054642
4,1,4,0,31,0,12,0,6.22653666928747,4.24849524204936
1,0,3,0,NA,NA,12,1,5.56068163101553,NA
5,0,2,0,59,0,12,0,5.47227067367148,4.15888308335967
3,0,4,0,44,0,12,1,6.19644412779452,2.83321334405622
5,0,3,0,51,0,12,0,5.78382518232974,2.70805020110221
3,0,3,0,58,0,12,1,5.4380793089232,NA
5,0,4,0,NA,NA,12,0,6.16751649088834,3.46573590279973
1,0,5,0,40,0,12,1,6.07993319509559,2.70805020110221
1,0,2,0,34,0,12,1,6.17378610390194,NA
3,0,4,0,42,0,12,0,6.17378610390194,2.99573227355399
3,1,7,1,NA,NA,12,0,6.3261494731551,NA
5,1,4,0,45,0,12,1,6.39692965521615,4.60517018598809
2,0,3,1,24,0,12,0,6.17378610390194,4.31748811353631
3,0,6,0,40,0,12,0,7.54433210805369,7.00306545878646
2,0,5,0,NA,NA,12,1,6.28785856016178,3.68887945411394
3,1,5,0,31,0,12,1,6.11809719804135,NA
4,0,7,0,42,0,12,1,6.73696695800186,4.24849524204936
1,0,2,0,46,0,12,1,5.63478960316925,4.70048036579242
2,0,1,0,22,1,12,1,5.8348107370626,NA
3,0,4,0,26,0,12,0,6.3456363608286,4.55387689160054
4,0,3,0,36,0,12,0,6.3456363608286,NA
2,1,5,0,36,1,12,0,6.35262939631957,4.60517018598809
3,0,4,0,27,0,12,0,6.48463523563525,NA
3,0,3,0,28,0,12,1,6.29156913955832,NA
4,0,4,0,29,1,12,0,6.66440902035041,5.76832099579377
4,0,4,0,NA,NA,12,1,6.289715570909,NA
5,0,4,0,38,0,12,1,5.48063892334199,NA
2,1,2,0,48,0,12,0,5.39362754635236,NA
4,0,2,0,45,1,12,1,5.88332238848828,NA
1,0,4,0,31,1,12,1,6.50578406012823,2.70805020110221
5,0,7,0,48,0,12,1,5.65248918026865,NA
4,0,5,1,43,0,12,1,6.29156913955832,4.8283137373023
2,1,4,0,27,0,12,1,6.82979373751242,NA
1,0,4,0,27,0,12,1,6.33859407820318,NA
2,1,1,0,47,0,12,1,5.31811999384422,4.91265488573605
4,0,6,1,33,0,12,1,5.99396142730657,2.99573227355399
4,0,6,0,38,0,12,1,7.24422751560335,5.7037824746562
5,0,5,0,NA,NA,12,0,6.98933526597456,2.99573227355399
5,0,3,0,26,0,12,0,6.93731408122368,6.04025471127741
5,0,2,0,28,0,12,1,6.62007320653036,5.4380793089232
5,0,3,0,53,0,12,1,5.87211778947542,NA
1,0,6,0,36,0,12,1,6.1527326947041,3.80666248977032
2,1,4,0,32,0,12,1,5.29831736654804,NA
4,1,4,0,30,0,12,0,6.36302810354046,NA
2,1,6,0,37,0,12,1,6.44571981938558,2.99573227355399
5,0,3,0,59,0,12,0,6.92165818415113,3.40119738166216
3,0,3,0,25,0,12,0,5.65948221575962,NA
2,1,4,0,33,0,12,0,7.36707705988101,3.91202300542815
3,0,5,0,35,1,12,1,5.62040086571715,2.70805020110221
1,0,4,0,30,0,12,1,5.59098698051086,3.91202300542815
5,0,4,0,33,0,12,0,5.92692602597041,NA
3,0,4,0,37,0,12,0,6.75110146893676,6.06378520868761
4,0,6,1,39,0,12,1,7.00306545878646,5.01063529409626
4,1,4,0,35,0,12,0,6.56526497003536,4.43081679884331
3,1,4,0,NA,NA,12,1,6.12468339089421,2.56494935746154
2,0,1,0,35,0,12,1,6.26339826259162,NA
1,1,1,0,59,1,12,1,4.78749174278205,NA
4,1,12,1,67,0,12,1,6.54821910276237,NA
2,0,2,0,75,0,12,0,5.64190707093811,3.40119738166216
3,0,5,0,54,0,12,1,6.30261897574491,2.484906649788
1,0,3,1,28,0,12,1,6.46146817635372,3.68887945411394
2,0,4,1,NA,NA,12,0,6.99117688712121,5.7037824746562
4,0,3,0,31,1,12,1,6.73933662735717,4.31748811353631
5,1,7,1,NA,NA,12,0,6.8501261661455,4.58496747867057
2,0,1,0,54,0,12,1,6.59304453414244,4.60517018598809
3,0,1,0,25,1,12,0,5.30330490805908,3.91202300542815
4,0,4,0,43,1,12,1,7.00306545878646,NA
3,0,9,0,35,1,12,1,6.46458830368996,5.42934562895444
5,0,5,0,NA,NA,12,1,6.03068526026126,3.68887945411394
5,0,7,0,48,0,12,0,6.15697898558556,5.01063529409626
1,0,3,1,25,1,12,1,5.66988092298052,2.70805020110221
5,0,4,0,45,0,12,1,7.09007683577609,6.50727771238501
5,0,3,0,59,1,12,1,5.85793315448346,NA
3,0,4,0,23,0,12,0,6.64639051484773,NA
2,0,3,0,NA,NA,12,1,6.90875477931522,NA
4,0,5,1,47,1,12,1,6.19236248947487,NA
1,0,4,1,21,0,12,1,6.27852142416584,5.13579843705026
3,1,5,0,35,1,12,1,5.92958914338989,4.0943445622221
5,0,1,0,40,0,12,1,5.46806014113513,4.44265125649032
3,0,7,0,43,0,12,1,6.09582456243222,4.00733318523247
3,0,4,0,40,0,12,1,5.72031177660741,NA
2,0,5,0,38,0,12,1,6.4085287910595,4.55387689160054
3,1,3,1,47,0,12,0,6.04973345523196,2.99573227355399
2,1,4,1,32,0,12,1,4.82028156560504,NA
1,1,4,0,34,0,12,1,6.14418563412565,NA
4,0,7,0,41,1,12,1,6.25958146406492,4.24849524204936
2,0,4,0,26,0,12,1,5.62401750618734,NA
4,0,4,0,NA,NA,12,0,6.51174532964473,2.99573227355399
1,0,6,0,41,0,12,1,5.86929691313377,4.35670882668959
4,0,3,0,39,0,12,1,6.82979373751242,5.4380793089232
4,0,5,0,NA,NA,12,0,5.96100533962327,NA
1,1,3,0,31,0,12,1,5.5834963087817,NA
3,0,3,0,59,0,12,1,6.55961523749324,NA
3,0,4,0,33,1,12,1,6.3818160174061,NA
5,0,5,0,45,1,12,0,NA,NA
4,0,2,0,61,0,12,0,6.54391184556479,4.78749174278205
2,0,4,0,41,0,12,1,6.72142570079064,5.29831736654804
3,0,5,0,NA,NA,12,1,5.91620206260743,NA
1,0,4,1,NA,NA,12,1,6.75925527066369,NA
2,0,3,0,30,0,12,1,4.56434819146784,NA
2,0,8,0,NA,NA,12,0,7.00397413672268,NA
4,0,2,0,46,0,12,1,6.5694814204143,5.94017125272043
2,0,7,0,36,0,12,1,5.00394630594546,2.77258872223978
2,0,8,0,NA,NA,12,1,6.14846829591765,4.24849524204936
4,1,7,0,45,0,12,1,NA,NA
5,0,3,0,59,1,12,1,6.76272950693188,4.9416424226093
3,0,3,0,43,0,12,1,4.60517018598809,NA
3,1,5,0,36,0,12,1,6.21460809842219,3.40119738166216
5,0,3,0,49,0,12,0,6.9177056098353,4.9416424226093
3,0,5,0,36,0,12,0,5.72358510195238,3.36729582998647
4,1,3,0,28,0,12,0,6.21460809842219,4.49980967033027
4,1,5,0,39,0,12,1,5.67675380226828,NA
2,0,4,0,NA,NA,12,1,5.04342511691925,2.99573227355399
4,0,3,0,54,0,12,0,5.92692602597041,NA
1,1,5,0,38,0,12,1,6.42324696353352,4.0943445622221
4,0,4,1,37,0,12,0,6.20859002609663,NA
4,0,6,0,33,0,12,1,6.93828448401696,4.23410650459726
3,0,2,1,41,1,12,1,6.45047042214418,NA
3,1,4,0,40,0,12,0,6.48157712927643,5.24702407216049
1,0,2,1,30,0,12,1,6.10924758276437,5.39362754635236
1,0,4,0,42,1,12,1,4.9416424226093,NA
3,0,4,0,31,0,12,1,6.0282785202307,4.70048036579242
1,1,3,0,23,0,12,1,5.55295958492162,NA
4,0,6,0,NA,NA,12,0,7.03878354138854,5.76832099579377
2,0,4,1,38,0,12,1,5.96100533962327,4.24849524204936
1,1,4,0,37,0,12,1,7.07326971745971,NA
5,0,7,0,53,0,12,0,7.21376830811864,5.57215403217776
2,1,3,0,18,1,12,1,6.92755790627832,NA
3,0,5,0,31,0,12,0,6.55393340402581,5.64190707093811
5,0,3,0,NA,NA,12,0,6.41345895716736,5.36129216570943
2,1,6,0,50,0,12,1,4.89783979995091,2.89037175789616
2,1,3,0,22,0,12,0,5.91350300563827,3.40119738166216
1,0,1,0,58,0,12,1,5.44241771052179,4.78749174278205
4,0,4,0,42,0,12,1,6.59304453414244,NA
4,0,5,0,23,1,12,0,6.7093043402583,6.80793494369993
2,1,4,0,35,0,12,1,6.54391184556479,NA
2,0,7,1,36,0,12,1,6.09807428216624,3.68887945411394
4,0,8,1,40,1,12,1,5.52146091786225,5.45958551414416
2,0,4,0,29,0,12,1,6.49526555593701,NA
4,0,4,0,47,0,12,1,6.14203740558736,5.45958551414416
2,0,3,0,38,1,12,1,5.82008293035236,3.80666248977032
4,0,4,0,35,0,12,1,6.92264389147589,3.46573590279973
2,0,4,0,40,0,12,1,5.73009978297357,NA
2,1,4,0,NA,NA,12,1,6.01126717440416,NA
3,0,6,1,33,0,12,1,6.8351845861473,NA
4,0,4,0,53,0,12,1,5.8171111599632,3.68887945411394
3,1,6,0,44,0,12,1,6.14846829591765,2.77258872223978
3,0,4,0,41,0,12,1,6.88959130835447,NA
2,0,3,0,21,1,12,0,5.82894561761021,NA
2,0,3,0,23,0,12,1,6.88755257166462,5.52146091786225
2,0,3,0,57,0,12,1,6.07304453410041,3.2188758248682
4,0,4,0,63,0,12,1,6.80239476332431,3.55534806148941
3,1,3,1,26,0,12,0,6.65929391968364,NA
5,0,3,0,50,1,12,1,6.88755257166462,NA
4,0,2,0,68,0,12,0,5.99396142730657,NA
1,1,2,1,49,1,12,1,5.70711026474888,NA
1,1,5,0,38,1,12,1,6.44571981938558,NA
4,0,4,0,52,0,12,0,7.61726781362835,5.50938833662798
4,1,4,1,44,1,12,0,6.61338421837956,NA
3,0,7,0,58,0,12,1,6.40687998606931,3.58351893845611
2,1,3,0,57,0,12,1,6.13988455222626,NA
4,0,4,0,58,0,12,1,NA,NA
3,0,6,1,49,1,12,1,7.18765716411496,5.34710753071747
4,0,5,0,51,0,12,1,4.39444915467244,3.63758615972639
4,0,4,0,38,0,12,1,6.04025471127741,4.0943445622221
4,0,4,0,34,0,12,1,6.40687998606931,3.46573590279973
4,1,2,0,24,0,12,0,6.10924758276437,3.91202300542815
4,0,5,0,74,0,12,1,6.67834211465433,5.52146091786225
1,1,5,0,45,0,12,1,5.15905529921453,NA
4,0,5,0,NA,NA,12,1,5.40267738187228,NA
3,0,4,0,34,1,12,1,5.6937321388027,3.40119738166216
3,0,5,0,30,0,12,1,7.12205988162914,NA
5,0,6,0,55,0,12,1,6.52209279817015,5.34710753071747
3,0,4,0,40,0,12,0,6.17378610390194,NA
3,0,4,0,34,0,12,1,6.21460809842219,3.09104245335832
3,1,5,1,35,0,12,1,5.82600010738045,3.73766961828337
4,0,5,0,43,0,12,0,6.60934924316738,5.34233425196481
3,1,4,0,38,0,12,1,6.17378610390194,3.91202300542815
3,0,6,0,45,0,12,1,6.1527326947041,3.40119738166216
1,1,5,0,40,1,12,1,6.46925031679577,4.78749174278205
1,0,3,1,51,1,12,1,6.07993319509559,NA
3,0,2,0,37,0,12,0,6.26720054854136,3.97029191355212
5,0,3,0,58,0,12,0,6.57646956904822,NA
3,1,6,0,36,0,12,0,6.4425401664682,NA
1,1,3,0,NA,NA,12,0,5.79605775076537,NA
4,0,5,0,45,0,12,1,6.35437004079735,3.52636052461616
5,0,1,0,57,0,12,1,3.40119738166216,NA
1,1,5,0,NA,NA,12,1,5.56452040732269,2.30258509299405
3,0,5,1,33,0,12,1,6.33682573114644,4.29045944114839
4,0,6,0,44,0,12,0,6.73101810048208,6.33682573114644
3,0,4,0,31,0,12,1,6.57507584059962,3.40119738166216
3,0,5,0,67,0,12,1,5.46383180502561,NA
4,0,4,1,35,1,12,1,6.85646198459459,4.65396035015752
2,0,6,1,NA,NA,12,1,5.93224518744801,4.24849524204936
2,0,3,1,25,0,12,1,6.02586597382531,4.4188406077966
1,0,3,0,NA,NA,12,1,6.29156913955832,3.40119738166216
1,0,5,1,39,0,12,1,5.6937321388027,3.63758615972639
1,1,4,0,52,0,12,1,6.4377516497364,2.484906649788
5,0,4,0,50,0,12,0,6.55250788703459,5.4380793089232
3,0,3,0,31,1,12,1,6.67456139181443,NA
1,1,5,0,28,0,12,1,5.2040066870768,NA
2,0,3,1,26,0,12,1,6.87109129461055,NA
4,0,4,1,24,1,12,1,6.70318811324086,3.91202300542815
1,0,7,1,NA,NA,12,1,6.45362499889269,NA
4,0,3,0,26,0,12,1,6.07993319509559,5.39362754635236
5,0,4,0,41,1,12,1,6.18208490671663,5.99146454710798
4,0,5,0,34,0,12,1,6.5366915975913,4.38202663467388
4,0,6,1,60,0,12,1,6.51174532964473,3.68887945411394
5,0,4,0,48,0,12,1,6.26909628370626,3.91202300542815
2,0,6,0,27,0,12,1,4.86753445045558,NA
2,1,5,0,NA,NA,12,1,6.35262939631957,NA
5,0,3,0,42,0,12,0,6.52209279817015,4.38202663467388
5,1,8,1,45,0,12,1,7.46794233228585,3.40119738166216
2,1,4,0,NA,NA,12,1,6.59987049921284,NA
4,0,1,0,65,1,12,1,5.32300997913841,NA
4,0,4,1,49,1,12,1,6.19440539110467,4.60517018598809
1,0,3,1,47,0,12,1,5.44673737166631,NA
1,1,3,0,57,0,12,1,5.89715386763674,NA
2,0,2,0,30,0,12,0,5.57972982598622,NA
5,0,1,0,46,0,12,1,6.38012253689976,4.49980967033027
1,1,4,0,20,1,12,0,4.90527477843843,NA
1,1,10,1,40,0,12,1,6.60123011872888,5.24702407216049
3,1,7,1,43,0,12,1,5.4380793089232,NA
5,0,4,0,50,0,12,1,6.51025834052315,4.24849524204936
5,0,3,0,48,1,12,1,6.12029741895095,4.24849524204936
2,0,5,0,41,0,12,1,5.76832099579377,4.70048036579242
1,1,4,0,35,1,12,1,5.13579843705026,3.76120011569356
3,0,6,0,34,0,12,1,6.76734312526539,4.55387689160054
4,0,4,1,45,1,12,0,7.16239749735572,5.59842195899838
2,1,2,1,48,1,12,0,5.26785815906333,NA
3,1,3,0,29,0,12,0,6.31173480915291,NA
4,0,4,1,39,0,12,0,5.50125821054473,3.91202300542815
5,0,5,1,42,0,12,1,6.80682936039218,5.34233425196481
5,0,4,0,47,0,12,1,7.12929754892937,5.84354441703136
2,1,5,0,46,0,12,1,6.66440902035041,NA
5,0,3,0,35,0,12,0,5.52146091786225,NA
1,0,4,1,46,0,12,1,5.98393628068719,2.99573227355399
5,1,3,1,38,1,12,1,6.56244409369372,NA
5,0,3,1,21,1,12,1,6.32256523992728,5.07517381523383
4,0,3,1,49,0,12,1,6.44571981938558,2.77258872223978
4,0,4,0,46,0,12,1,6.33682573114644,4.86753445045558
4,0,2,0,51,0,12,1,5.75890177387728,3.52636052461616
5,0,4,1,65,0,12,1,5.97635090929793,3.91202300542815
4,0,4,0,40,0,12,0,6.90274273715859,5.19295685089021
3,1,5,0,36,0,12,1,6.0591231955818,NA
2,1,5,1,39,0,12,1,5.99146454710798,2.99573227355399
1,0,4,0,25,0,12,0,6.41345895716736,3.91202300542815
3,0,4,0,28,1,12,1,6.37672694789863,3.55534806148941
2,0,4,0,31,0,12,1,5.41610040220442,NA
3,0,5,0,NA,NA,12,1,NA,NA
3,0,2,0,44,1,12,1,5.89989735358249,4.24849524204936
4,0,7,1,43,1,12,0,6.63331843328038,NA
5,0,5,0,36,1,12,1,6.62273632394984,NA
2,0,7,1,36,0,12,1,6.07764224334903,4.24849524204936
2,0,3,1,26,0,12,1,5.80814248998044,NA
3,0,4,0,42,0,12,1,5.7268477475872,4.31748811353631
4,0,6,0,47,1,12,1,5.8348107370626,2.89037175789616
1,0,3,1,29,0,12,1,5.8111409929767,NA
3,1,5,0,44,0,12,1,5.52942908751142,NA
2,0,3,0,41,1,12,1,6.78219205600679,NA
5,0,5,0,39,0,12,0,6.52209279817015,NA
2,1,2,0,49,0,12,1,6.19440539110467,NA
5,0,4,0,29,0,12,0,6.79682371827486,NA
3,0,10,1,55,1,12,1,6.60800062529609,3.13549421592915
1,0,7,0,38,0,12,1,6.32793678372919,3.58351893845611
4,0,3,0,49,0,12,1,6.04025471127741,NA
2,1,6,1,NA,NA,12,1,6.19440539110467,2.77258872223978
2,1,4,0,43,0,12,1,6.3456363608286,3.40119738166216
4,0,4,1,20,0,12,1,5.83188247728352,4.24849524204936
1,0,4,0,25,0,12,1,6.49223983502047,NA
3,1,7,0,52,0,12,1,6.46146817635372,4.70048036579242
3,1,5,0,33,0,12,0,6.43133108193348,3.40119738166216
3,0,5,0,30,1,12,1,6.40025744530882,NA
4,0,5,0,37,0,12,1,6.64639051484773,3.91202300542815
1,1,4,1,25,0,12,1,5.28320372873799,3.68887945411394
1,0,4,0,25,0,12,1,6.08677472691231,3.91202300542815
4,1,3,1,34,0,12,1,5.96100533962327,NA
2,1,3,0,46,0,12,1,6.37161184723186,NA
1,1,4,0,28,0,12,1,5.85793315448346,NA
1,1,4,0,26,0,12,1,4.55387689160054,2.70805020110221
5,0,6,0,57,0,12,0,6.68461172766793,3.68887945411394
3,1,5,1,41,0,12,1,6.48920493132532,2.99573227355399
2,0,3,0,38,0,12,1,6.76849321164863,NA
4,0,4,0,NA,NA,12,1,6.27287700654617,NA
5,0,6,0,31,0,12,1,6.38012253689976,3.91202300542815
1,0,4,0,21,0,12,1,6.48157712927643,NA
5,0,4,0,41,0,12,0,6.69579891705849,5.04342511691925
2,0,3,0,18,0,12,1,6.12249280951439,4.60517018598809
2,0,1,0,32,0,12,1,6.53087762772588,6.21460809842219
3,0,5,1,54,1,12,1,6.5366915975913,NA
5,0,3,0,42,0,12,0,6.79346613258001,3.91202300542815
1,1,5,0,36,0,12,1,7.13329595489607,5.66988092298052
4,0,3,0,27,0,12,0,7.17395831975679,4.60517018598809
2,0,3,1,21,0,12,1,6.82001636467413,4.21950770517611
4,0,5,0,41,0,12,1,6.5510803350434,NA
5,0,2,0,73,0,12,0,5.87211778947542,NA
3,0,1,0,54,1,12,1,6.30444880242198,NA
4,0,5,0,31,0,12,1,6.52209279817015,2.99573227355399
5,0,5,0,NA,NA,12,1,7.08170858610557,4.24849524204936
3,0,7,0,27,0,12,1,6.34738920965601,3.40119738166216
1,1,6,0,31,0,12,1,5.62401750618734,4.24849524204936
1,0,6,0,30,0,12,1,6.72142570079064,5.4380793089232
1,1,4,1,22,0,12,1,5.52942908751142,3.04452243772342
4,0,3,0,32,0,12,1,NA,NA
3,0,6,0,47,0,12,0,6.73933662735717,NA
1,1,5,0,45,1,12,1,6.11589212548303,3.3322045101752
3,0,3,0,34,0,12,1,5.62762111369064,5.13579843705026
2,0,5,0,41,0,12,0,6.76157276880406,4.60517018598809
2,1,4,0,22,0,12,0,5.23110861685459,2.99573227355399
3,0,5,0,NA,NA,12,1,7.02997291170639,4.9416424226093
3,0,8,1,40,0,12,1,6.62804137617953,3.91202300542815
1,1,5,0,NA,NA,12,1,6.42162226780652,NA
4,0,6,0,29,0,12,1,5.97635090929793,NA
3,1,6,1,39,0,12,1,5.96614673912369,NA
3,1,3,0,33,0,12,1,6.85856503479136,NA
3,0,8,0,36,0,12,1,7.52563997504154,NA
2,0,3,0,38,0,12,1,5.19849703126583,2.70805020110221
1,1,3,0,NA,NA,12,1,5.56068163101553,2.30258509299405
